1.000000000000000000e+00,8.634534478187561035e-02,0.000000000000000000e+00,1.753615587949752808e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.126737058162689209e-03,3.431405499577522278e-02,3.431405499577522278e-02,8.337002396583557129e-01,8.115635514259338379e-01,5.813131332397460938e-01,5.758581757545471191e-01,7.771136760711669922e-01,4.302611351013183594e-01,3.769339919090270996e-01,4.534049928188323975e-01,3.905713260173797607e-01,1.297302097082138062e-01,2.216945886611938477e-01,1.003052294254302979e-01,9.822284430265426636e-02,8.346508443355560303e-02,2.868369594216346741e-02,2.873462438583374023e-02,2.875725924968719482e-02,6.206407025456428528e-02,8.635099232196807861e-02,8.633968234062194824e-02,9.276790916919708252e-02,9.718165546655654907e-02,9.900373965501785278e-02,1.153006553649902344e-01,1.144462004303932190e-01,1.429601460695266724e-01,1.613507419824600220e-01,1.739129573106765747e-01,1.756784468889236450e-01,1.756784468889236450e-01,1.756558120250701904e-01,1.815634369850158691e-01,1.815408170223236084e-01,1.774892061948776245e-01,1.774213016033172607e-01,1.745240837335586548e-01,1.738110929727554321e-01,1.753728836774826050e-01,1.767988502979278564e-01,2.292092740535736084e-01,2.399154454469680786e-01,3.055331408977508545e-01,2.642589509487152100e-01,3.795030117034912109e-01,3.645189106464385986e-01,3.604446947574615479e-01,3.884436786174774170e-01,1.610565036535263062e-01,1.580460965633392334e-01,1.580347716808319092e-01,2.824231982231140137e-01,1.620184630155563354e-01,1.408211588859558105e-01,1.532701998949050903e-01,1.266858577728271484e-01,1.021499484777450562e-01,9.393358975648880005e-02,9.324323385953903198e-02,9.325455129146575928e-02,9.325455129146575928e-02,9.324323385953903198e-02,9.325455129146575928e-02,8.597752451896667480e-02,8.597752451896667480e-02,8.134874701499938965e-02,8.037547022104263306e-02,8.031887561082839966e-02,8.031887561082839966e-02,7.894948869943618774e-02,7.894948869943618774e-02,7.649362832307815552e-02,5.551135912537574768e-02,5.551135912537574768e-02,3.298992812633514404e-01,3.456303477287292480e-01,3.970221877098083496e-01,4.086111187934875488e-01,1.805788427591323853e-01,3.118708431720733643e-01,2.223509997129440308e-01,1.762443035840988159e-01,1.620071381330490112e-01,1.563711464405059814e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.384971197694540024e-03,1.000000000000000000e+00,2.425826473029246699e-08,1.333742751739919186e-03,1.698629459312428480e-09,2.662716436230283534e-10,7.202886627055704594e-05,4.183554265182465315e-04,4.183554265182465315e-04,1.384971197694540024e-03,1.384775736369192600e-03,1.390479272231459618e-03,1.390233286656439304e-03,1.383905182592570782e-03,1.378341345116496086e-03,1.372797880321741104e-03,1.384237199090421200e-03,1.403638045303523540e-03,1.448600203730165958e-03,1.432166318409144878e-03,1.345433061942458153e-03,1.316220732405781746e-03,1.324208686128258705e-03,1.026088139042258263e-03,1.224919687956571579e-03,1.224919687956571579e-03,1.288509219884872437e-01,2.239389866590499878e-01,5.802075266838073730e-01,1.756180524826049805e-01,1.452804207801818848e-01,1.331390440464019775e-01,3.155152127146720886e-02,3.052397258579730988e-02,1.428285613656044006e-03,1.399968401528894901e-03,1.380560919642448425e-03,1.376535859890282154e-03,1.376535859890282154e-03,1.376535859890282154e-03,1.360030029900372028e-03,1.360029913485050201e-03,1.350829144939780235e-03,1.350720878690481186e-03,1.312677748501300812e-03,1.291264430619776249e-03,1.333742751739919186e-03,1.303093275055289268e-03,1.318699098192155361e-03,1.322306110523641109e-03,1.342013943940401077e-03,1.343917101621627808e-03,1.361489878036081791e-03,1.362071838229894638e-03,1.362464856356382370e-03,1.366652082651853561e-03,1.325046992860734463e-03,1.322522060945630074e-03,1.322522060945630074e-03,1.335075590759515762e-03,1.296004746109247208e-03,1.197645557112991810e-03,1.256290124729275703e-03,1.131181488744914532e-03,1.015846850350499153e-03,9.769903263077139854e-04,9.756763465702533722e-04,9.756764629855751991e-04,9.756764629855751991e-04,9.756762301549315453e-04,9.756764629855751991e-04,8.401966770179569721e-04,8.401966770179569721e-04,7.784423069097101688e-04,6.973113631829619408e-04,6.963850464671850204e-04,6.963849300518631935e-04,6.675414624623954296e-04,6.676726043224334717e-04,6.298499065451323986e-04,4.144556005485355854e-04,4.144555132370442152e-04,1.415050355717539787e-03,1.412699581123888493e-03,1.403850503265857697e-03,1.403297297656536102e-03,1.365311094559729099e-03,1.354470150545239449e-03,1.349849859252572060e-03,1.338328933343291283e-03,1.310702296905219555e-03,1.309998915530741215e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.740969419479370117e-01,3.741962909698486328e-01,3.212121328033390455e-06,1.000000000000000000e+00,1.185444602924690116e-06,1.623083250024137669e-07,2.370973117649555206e-02,9.815139323472976685e-02,9.815139323472976685e-02,6.740970015525817871e-01,6.769098043441772461e-01,6.502916812896728516e-01,6.522698998451232910e-01,6.844801306724548340e-01,6.979942321777343750e-01,7.181709408760070801e-01,6.695387363433837891e-01,6.000934839248657227e-01,4.832252860069274902e-01,5.191586613655090332e-01,4.033174216747283936e-01,3.937016427516937256e-01,3.462045490741729736e-01,1.355684250593185425e-01,1.357862055301666260e-01,1.357862055301666260e-01,2.725842595100402832e-01,3.741962909698486328e-01,3.741962909698486328e-01,3.914943337440490723e-01,4.021331369876861572e-01,4.063639342784881592e-01,4.410658776760101318e-01,4.379411339759826660e-01,5.587080121040344238e-01,6.641976833343505859e-01,7.366367578506469727e-01,7.517939209938049316e-01,7.517939209938049316e-01,7.517939209938049316e-01,8.149695396423339844e-01,8.149695396423339844e-01,8.554501533508300781e-01,8.554262518882751465e-01,9.510601162910461426e-01,9.114506840705871582e-01,9.905778765678405762e-01,8.894170522689819336e-01,8.332974314689636230e-01,8.341156840324401855e-01,8.147718906402587891e-01,8.256955146789550781e-01,7.607181072235107422e-01,7.603692412376403809e-01,7.598646283149719238e-01,7.425051927566528320e-01,8.497338891029357910e-01,8.494175672531127930e-01,8.494175672531127930e-01,8.215821385383605957e-01,8.281493186950683594e-01,7.551894783973693848e-01,7.988232374191284180e-01,7.057379484176635742e-01,6.199251413345336914e-01,5.910264849662780762e-01,5.897572040557861328e-01,5.897572040557861328e-01,5.897572040557861328e-01,5.897572040557861328e-01,5.897572040557861328e-01,4.950304329395294189e-01,4.950304329395294189e-01,4.589818120002746582e-01,4.071090817451477051e-01,4.065281152725219727e-01,4.065281152725219727e-01,3.885417878627777100e-01,3.886255621910095215e-01,3.654351532459259033e-01,2.373340278863906860e-01,2.373340278863906860e-01,5.687648653984069824e-01,5.756849646568298340e-01,6.008104085922241211e-01,6.033651232719421387e-01,7.940824627876281738e-01,7.931753993034362793e-01,8.256447315216064453e-01,9.538483619689941406e-01,8.388978838920593262e-01,8.400696516036987305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800912782549858093e-02,3.326984867453575134e-02,0.000000000000000000e+00,2.219973877072334290e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.088441848754882812e-01,7.088441848754882812e-01,2.800261788070201874e-02,2.788358554244041443e-02,2.975836209952831268e-02,2.969884313642978668e-02,2.791334502398967743e-02,2.678252570331096649e-02,2.630639076232910156e-02,2.886561118066310883e-02,3.434114903211593628e-02,4.541125893592834473e-02,4.184025526046752930e-02,5.130341649055480957e-02,7.195571810007095337e-02,4.267349094152450562e-02,1.455183792859315872e-02,1.458159741014242172e-02,1.458159741014242172e-02,2.535412460565567017e-02,3.321033343672752380e-02,3.321033343672752380e-02,3.529341518878936768e-02,3.672181814908981323e-02,3.737650439143180847e-02,4.267349094152450562e-02,4.270324856042861938e-02,4.082847386598587036e-02,3.463873267173767090e-02,3.041304647922515869e-02,2.952029556035995483e-02,2.952029556035995483e-02,2.940126135945320129e-02,2.594929188489913940e-02,2.594929188489913940e-02,2.392572350800037384e-02,2.386620454490184784e-02,2.172360569238662720e-02,2.130698785185813904e-02,2.214022167026996613e-02,2.148553542792797089e-02,2.255683951079845428e-02,2.291394025087356567e-02,2.463992312550544739e-02,2.446137182414531708e-02,2.606832422316074371e-02,2.606832422316074371e-02,2.612784318625926971e-02,2.618735842406749725e-02,2.071182057261466980e-02,2.023568563163280487e-02,2.017617039382457733e-02,2.404475584626197815e-02,2.053326927125453949e-02,1.797405071556568146e-02,1.952148601412773132e-02,1.612903177738189697e-02,1.291512884199619293e-02,1.190334465354681015e-02,1.172479428350925446e-02,1.172479428350925446e-02,1.172479428350925446e-02,1.172479428350925446e-02,1.178431138396263123e-02,1.077252719551324844e-02,1.083204336464405060e-02,1.017735898494720459e-02,1.011784281581640244e-02,1.005832664668560028e-02,1.005832664668560028e-02,9.879776276648044586e-03,9.879776276648044586e-03,9.522675536572933197e-03,6.993215065449476242e-03,6.963456515222787857e-03,3.731698542833328247e-02,3.666230291128158569e-02,3.440066799521446228e-02,3.416259959340095520e-02,2.719914354383945465e-02,2.553267590701580048e-02,2.487798966467380524e-02,2.261635474860668182e-02,2.065230160951614380e-02,2.005713433027267456e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928631544113159180e-02,4.676761850714683533e-02,0.000000000000000000e+00,3.107771277427673340e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.496362388134002686e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.928454592823982239e-02,3.915238380432128906e-02,4.175163060426712036e-02,4.166352003812789917e-02,3.910832852125167847e-02,3.757268935441970825e-02,3.685522451996803284e-02,4.046773910522460938e-02,4.832212999463081360e-02,6.376658380031585693e-02,5.888276174664497375e-02,7.216222584247589111e-02,1.013896316289901733e-01,5.986456200480461121e-02,2.048561349511146545e-02,2.050449512898921967e-02,2.050449512898921967e-02,3.569720312952995300e-02,4.677391052246093750e-02,4.677391052246093750e-02,4.971930757164955139e-02,5.172066763043403625e-02,5.256400629878044128e-02,5.999043211340904236e-02,5.998414382338523865e-02,5.744782462716102600e-02,4.866198822855949402e-02,4.265790805220603943e-02,4.144953563809394836e-02,4.144953563809394836e-02,4.142436385154724121e-02,3.642725944519042969e-02,3.642725944519042969e-02,3.343151509761810303e-02,3.341892734169960022e-02,3.046094253659248352e-02,2.993228100240230560e-02,3.107771277427673340e-02,3.014626353979110718e-02,3.170707449316978455e-02,3.218538314104080200e-02,3.458953276276588440e-02,3.435037657618522644e-02,3.652795776724815369e-02,3.657830506563186646e-02,3.671676293015480042e-02,3.675452619791030884e-02,2.897565811872482300e-02,2.840923517942428589e-02,2.839664742350578308e-02,3.373360633850097656e-02,2.881202474236488342e-02,2.517433278262615204e-02,2.744002267718315125e-02,2.260655164718627930e-02,1.813810691237449646e-02,1.665282063186168671e-02,1.651436276733875275e-02,1.652695052325725555e-02,1.651436276733875275e-02,1.650177501142024994e-02,1.651436276733875275e-02,1.512977387756109238e-02,1.512977387756109238e-02,1.427384745329618454e-02,1.416056230664253235e-02,1.414797455072402954e-02,1.413538865745067596e-02,1.390881929546594620e-02,1.390881929546594620e-02,1.346826739609241486e-02,9.811695665121078491e-03,9.805401787161827087e-03,5.242554843425750732e-02,5.150668695569038391e-02,4.824661090970039368e-02,4.791934043169021606e-02,3.805100545287132263e-02,3.583566099405288696e-02,3.492938727140426636e-02,3.174483403563499451e-02,2.882461063563823700e-02,2.809455618262290955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928631544113159180e-02,4.676761850714683533e-02,0.000000000000000000e+00,3.107771277427673340e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.496362388134002686e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.928454592823982239e-02,3.915238380432128906e-02,4.175163060426712036e-02,4.166352003812789917e-02,3.910832852125167847e-02,3.757268935441970825e-02,3.685522451996803284e-02,4.046773910522460938e-02,4.832212999463081360e-02,6.376658380031585693e-02,5.888276174664497375e-02,7.216222584247589111e-02,1.013896316289901733e-01,5.986456200480461121e-02,2.048561349511146545e-02,2.050449512898921967e-02,2.050449512898921967e-02,3.569720312952995300e-02,4.677391052246093750e-02,4.677391052246093750e-02,4.971930757164955139e-02,5.172066763043403625e-02,5.256400629878044128e-02,6.001560762524604797e-02,5.998414382338523865e-02,5.744782462716102600e-02,4.866198822855949402e-02,4.265790805220603943e-02,4.144953563809394836e-02,4.144953563809394836e-02,4.142436385154724121e-02,3.642725944519042969e-02,3.642725944519042969e-02,3.343151509761810303e-02,3.341892734169960022e-02,3.046094253659248352e-02,2.993228100240230560e-02,3.107771277427673340e-02,3.014626353979110718e-02,3.170707449316978455e-02,3.218538314104080200e-02,3.458953276276588440e-02,3.435037657618522644e-02,3.652795776724815369e-02,3.657830506563186646e-02,3.671676293015480042e-02,3.675452619791030884e-02,2.897565811872482300e-02,2.840923517942428589e-02,2.839664742350578308e-02,3.373360633850097656e-02,2.881202474236488342e-02,2.517433278262615204e-02,2.744002267718315125e-02,2.260655164718627930e-02,1.813810691237449646e-02,1.665282063186168671e-02,1.651436276733875275e-02,1.652695052325725555e-02,1.651436276733875275e-02,1.650177501142024994e-02,1.651436276733875275e-02,1.512977387756109238e-02,1.512977387756109238e-02,1.427384745329618454e-02,1.416056230664253235e-02,1.414797455072402954e-02,1.413538865745067596e-02,1.390881929546594620e-02,1.390881929546594620e-02,1.346826739609241486e-02,9.811695665121078491e-03,9.805401787161827087e-03,5.242554843425750732e-02,5.150668695569038391e-02,4.824661090970039368e-02,4.791934043169021606e-02,3.805100545287132263e-02,3.583566099405288696e-02,3.492938727140426636e-02,3.174483403563499451e-02,2.882461063563823700e-02,2.809455618262290955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.035681109568685893e-01,0.000000000000000000e+00,2.103398305928297352e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.149334958244249798e-03,4.115846353382808520e-02,4.115846353382808520e-02,9.999932051166663394e-01,9.734410660099074297e-01,6.972639865818935911e-01,6.907210503697549520e-01,9.321197115393211607e-01,5.160825947871323649e-01,4.521186625047012853e-01,5.438428522297648060e-01,4.684761520456472983e-01,1.556066877149105410e-01,2.659146002373440898e-01,1.203124841676238149e-01,1.178147386979930683e-01,1.001133374619203459e-01,3.440505357527091912e-02,3.446614047050394758e-02,3.449329020171863075e-02,7.444360187228837855e-02,1.035748834886123099e-01,1.035613160735349425e-01,1.112717428816146492e-01,1.165658659631776950e-01,1.187513969743695802e-01,1.382989575814506933e-01,1.372740626786264628e-01,1.714754969950522401e-01,1.935343704868414672e-01,2.086022775972100340e-01,2.107199268298352579e-01,2.107199268298352579e-01,2.106927770986205817e-01,2.177787526382326533e-01,2.177516178080779186e-01,2.128918755248898342e-01,2.128104263312458055e-01,2.093353054389464896e-01,2.084801038067439771e-01,2.103534203594970009e-01,2.120638087228420843e-01,2.749282215942584484e-01,2.877698656460831450e-01,3.664759231653665905e-01,3.169690290409737377e-01,4.552001122943877265e-01,4.372271988451082447e-01,4.323403366328253394e-01,4.659241071135872270e-01,1.931814239810506206e-01,1.895705544326778957e-01,1.895569795670705715e-01,3.387564052206161747e-01,1.943352726566145994e-01,1.689098771973848168e-01,1.838420356516799747e-01,1.519550935697157878e-01,1.225251574595004056e-01,1.126699391381107695e-01,1.118418723360630057e-01,1.118554472016703438e-01,1.118554472016703438e-01,1.118418723360630057e-01,1.118554472016703438e-01,1.031269278246300242e-01,1.031269278246300242e-01,9.757487484599754179e-02,9.640745875535618181e-02,9.633957697678950660e-02,9.633957697678950660e-02,9.469704804042121393e-02,9.469704804042121393e-02,9.175133200574822623e-02,6.658385899305789557e-02,6.658385899305789557e-02,3.957022362914718872e-01,4.145710610687159403e-01,4.762137062333517967e-01,4.901142196046689437e-01,2.165977691325139398e-01,3.740777584991175631e-01,2.667019424425698393e-01,2.113986552091423332e-01,1.943216977910072751e-01,1.875615190259713461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
